time_s,temperature,heart_rate,spo2,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
3029.2,36.924,67.61,97.57,-0.0664,-0.0176,0.982,0.042,-1.661,0.026
3029.25,36.926,67.45,97.62,-0.0064,-0.0373,1.0227,-0.165,-0.959,1.115
3029.3,36.928,67.32,97.64,0.0087,-0.039,1.0021,1.616,-1.093,-0.12
3029.35,36.949,67.31,97.62,-0.0155,0.0256,0.9927,1.97,0.253,0.831
3029.4,36.934,67.67,97.65,-0.0134,0.0095,0.964,0.616,0.445,0.063
3029.45,36.913,67.61,97.67,-0.0173,-0.0124,0.9928,1.272,0.93,-1.626
3029.5,36.923,67.82,97.68,0.0019,-0.0453,0.9846,-0.136,-0.762,-0.608
3029.55,36.942,67.84,97.68,0.0214,-0.0687,1.0042,-1.094,-0.588,0.275
3029.6,36.931,67.43,97.68,0.051,-0.012,1.0296,-0.173,-0.906,0.224
3029.65,36.923,66.91,97.69,0.0166,-0.0328,1.0241,-0.808,-0.389,-0.185
3029.7,36.931,68.7,97.72,-0.0297,-0.0503,0.9807,-0.827,0.698,-0.389
3029.75,36.945,68.21,97.69,-0.0551,0.0389,0.9314,-0.174,1.043,-0.94
3029.8,36.957,67.7,97.72,0.0007,0.0561,0.9927,0.434,0.98,-0.496
3029.85,36.935,68.06,97.64,0.0373,0.0216,1.0605,-0.01,1.276,-0.811
3029.9,36.94,68.84,97.72,0.0173,-0.0133,1.0534,0.423,1.736,-0.123
3029.95,36.934,68.74,97.76,0.0228,-0.0133,0.9572,0.205,0.647,-0.24
3030.0,36.937,67.22,97.75,-0.0493,-0.0049,0.9884,-1.075,2.041,1.244
3030.05,36.926,67.92,97.78,-0.0819,0.0623,1.0024,-1.734,-0.14,0.633
3030.1,36.95,68.13,97.81,0.0009,0.0176,1.0069,-0.967,0.118,-0.754
3030.15,36.93,68.66,97.82,0.0714,-0.0612,0.9409,-1.989,-0.495,-0.386
3030.2,36.924,67.41,97.79,0.031,-0.113,0.9823,-0.416,-1.517,-0.222
3030.25,36.927,67.88,97.81,-0.0276,-0.0592,0.9926,0.299,-0.345,-1.583
3030.3,36.942,67.42,97.79,-0.0505,0.0164,0.9646,0.657,-0.366,0.624
3030.35,36.928,67.65,97.82,0.0012,0.0799,0.9908,0.913,-0.481,-0.095
3030.4,36.95,67.83,97.86,0.0108,0.0315,1.0066,0.262,1.227,-0.924
3030.45,36.941,67.33,97.83,0.0386,-0.0031,0.9682,-0.618,0.706,-0.834
3030.5,36.944,67.52,97.87,0.0062,0.0059,1.0106,-1.46,0.334,0.362
3030.55,36.931,67.72,97.87,0.0088,0.0067,0.9853,-1.148,0.26,0.175
3030.6,36.929,68.08,97.84,0.0193,-0.0292,0.984,0.242,-0.096,0.104
3030.65,36.935,67.19,97.91,-0.0103,0.0032,0.99,1.305,-1.146,-1.063
3030.7,36.923,67.74,97.91,0.0003,0.0563,1.077,1.758,-0.203,-0.808
3030.75,36.94,67.46,97.93,0.0369,0.0516,1.0261,0.862,-1.64,-0.655
3030.8,36.944,67.86,97.88,0.0025,0.0683,1.0275,0.505,-0.099,-0.13
3030.85,36.928,66.64,97.93,0.0138,0.0755,1.014,0.182,0.521,0.674
3030.9,36.942,66.91,97.91,-0.0473,0.0749,0.9548,0.822,1.043,1.182
3030.95,36.938,67.0,97.93,-0.0356,0.0375,0.993,-0.422,1.36,0.875
3031.0,36.946,66.66,97.9,-0.0276,-0.0161,0.9825,-0.522,0.935,0.773
3031.05,36.951,67.35,97.91,0.0593,-0.0603,1.0141,1.355,0.553,0.467
3031.1,36.943,67.24,97.93,0.0553,-0.0437,1.0569,0.373,-0.577,0.058
3031.15,36.934,67.39,97.9,0.0468,-0.0293,1.0012,-0.315,0.823,-0.548
3031.2,36.947,67.26,97.9,0.0216,-0.0062,0.9961,-0.447,1.506,-0.213
3031.25,36.935,68.14,97.89,-0.0288,-0.0156,0.9767,-0.185,0.763,-0.28
3031.3,36.932,67.5,97.89,0.0039,-0.0041,0.9478,0.189,-0.761,-0.079
3031.35,36.929,67.39,97.93,-0.0011,0.0157,0.9759,0.636,-0.041,-0.21
3031.4,36.936,67.0,97.89,0.0386,-0.0482,0.9286,-0.468,-0.834,-0.349
3031.45,36.945,67.89,97.86,0.0162,-0.0243,0.98,0.637,-0.749,-0.606
3031.5,36.925,66.9,97.85,-0.0162,0.0289,1.0213,0.535,-0.897,0.042
3031.55,36.923,67.32,97.88,0.0015,-0.0188,0.9955,0.063,-0.398,0.042
3031.6,36.923,66.85,97.79,0.0077,-0.0108,1.001,0.971,0.049,-1.017
3031.65,36.945,67.1,97.87,-0.0264,-0.004,1.032,1.024,0.402,-0.49
3031.7,36.939,67.22,97.83,0.0397,0.038,1.0101,0.421,0.155,-1.161
3031.75,36.95,67.41,97.79,0.0228,0.0123,0.9982,-0.412,0.281,-0.255
3031.8,36.93,66.41,97.83,0.0677,0.0418,0.9804,-0.879,-0.69,-1.424
3031.85,36.923,67.0,97.74,0.0036,0.006,1.0372,-0.074,0.457,-0.128
3031.9,36.951,66.43,97.8,-0.0084,0.0147,1.0127,0.319,0.706,-0.369
3031.95,36.928,66.72,97.84,-0.0084,0.0311,0.9999,0.78,-0.652,-0.69
3032.0,36.942,66.93,97.78,0.0242,-0.0085,1.0042,1.319,-1.395,0.218
3032.05,36.922,67.01,97.78,0.0228,0.0212,1.0035,2.564,-1.267,0.082
3032.1,36.937,66.84,97.76,-0.0145,0.0267,1.0242,1.604,-1.004,0.593
3032.15,36.933,66.37,97.75,-0.0396,-0.0187,1.0396,1.339,-0.756,0.187
3032.2,36.921,67.23,97.77,0.0283,-0.041,1.0558,0.21,1.079,0.602
3032.25,36.954,66.0,97.67,0.0509,0.0209,1.0586,-0.634,1.563,0.583
3032.3,36.926,66.97,97.66,0.0332,0.0875,1.0375,0.015,3.17,-0.192
3032.35,36.926,66.87,97.71,-0.0147,0.0726,1.0352,-0.084,2.193,-0.706
3032.4,36.928,66.83,97.68,-0.0752,0.026,1.0187,0.118,0.197,-0.572
3032.45,36.913,67.46,97.67,-0.0189,-0.018,0.977,0.658,0.088,-0.253
3032.5,36.932,66.89,97.72,-0.0367,-0.0202,1.0119,0.522,-0.265,0.336
3032.55,36.928,67.67,97.68,-0.0133,-0.0199,1.015,-0.035,-1.61,0.14
3032.6,36.945,67.51,97.65,-0.0635,0.0496,1.0268,0.875,-1.073,0.466
3032.65,36.938,66.48,97.63,-0.0299,0.0666,0.9799,-0.067,-0.661,-0.304
3032.7,36.922,66.79,97.69,0.0547,0.0911,0.9702,-0.736,-0.299,0.976
3032.75,36.928,66.56,97.64,0.0667,0.0015,1.0357,-0.372,-0.348,0.521
3032.8,36.956,67.43,97.61,0.0675,-0.0098,1.0414,-0.319,0.036,-0.337
3032.85,36.926,67.06,97.65,0.0379,0.0253,0.9982,-0.705,-0.379,-0.468
3032.9,36.943,66.25,97.62,0.0155,-0.0302,0.936,0.061,0.556,-0.346
3032.95,36.928,67.24,97.6,-0.0539,-0.0284,1.0193,0.607,0.132,-0.066
3033.0,36.925,66.87,97.58,-0.063,-0.0092,0.9831,-0.185,-0.13,-0.25
3033.05,36.929,67.28,97.65,-0.0383,-0.0107,0.9918,-1.252,0.177,0.92
3033.1,36.95,66.21,97.59,0.0088,-0.0073,0.9772,-1.914,-1.96,-0.454
3033.15,36.92,66.82,97.64,-0.0313,0.036,0.9463,-2.353,-2.323,0.388
3033.2,36.941,67.09,97.63,0.0023,-0.0045,0.968,-1.078,-0.884,0.022
3033.25,36.947,66.63,97.63,0.0107,-0.0065,1.0158,-1.582,-0.622,0.277
3033.3,36.929,67.18,97.66,0.0275,-0.0626,1.0027,-1.214,0.781,-1.406
3033.35,36.945,66.72,97.63,-0.0049,-0.013,0.9716,-1.624,-0.059,0.51
3033.4,36.943,67.1,97.64,-0.0285,-0.0069,0.9868,0.47,0.854,-0.443
3033.45,36.927,67.45,97.66,-0.0507,-0.0354,1.0,1.588,0.664,0.449
3033.5,36.925,67.26,97.65,-0.0309,-0.0354,1.0417,0.438,-0.222,0.003
3033.55,36.933,66.41,97.67,0.0078,-0.0041,0.9734,0.878,-0.041,0.159
3033.6,36.936,67.88,97.66,0.0473,-0.009,0.9534,-0.102,1.213,0.424
3033.65,36.931,67.63,97.68,0.0049,-0.0408,0.9445,0.379,-0.136,-0.225
3033.7,36.94,67.42,97.7,-0.0076,-0.0718,0.9586,-0.071,0.156,-0.474
3033.75,36.927,68.23,97.71,0.047,0.0235,0.9813,-0.276,-0.127,0.026
3033.8,36.926,67.32,97.73,-0.0057,0.004,0.9703,-1.366,0.073,-0.038
3033.85,36.935,67.79,97.72,-0.0582,0.0017,1.0096,-0.497,0.933,0.175
3033.9,36.937,66.52,97.75,-0.0756,-0.0746,0.9971,-0.702,-0.564,-0.328
3033.95,36.948,68.26,97.72,-0.0747,-0.0471,0.9986,-1.453,-0.136,-0.469
3034.0,36.939,67.92,97.82,-0.0247,0.0533,0.9627,-1.394,0.548,-0.587
3034.05,36.942,68.38,97.8,0.0136,0.1044,0.999,-0.15,1.764,-0.767
3034.1,36.931,67.35,97.73,0.014,0.0771,0.9843,-0.193,1.044,0.526
3034.15,36.931,68.76,97.78,0.0332,0.0828,0.9269,-0.089,-0.771,0.26
3034.2,36.928,68.14,97.81,0.0231,0.017,0.9386,0.73,-0.318,0.52
3034.25,36.937,68.21,97.8,0.0382,-0.0113,0.9619,0.117,-0.266,-0.006
3034.3,36.936,67.39,97.85,0.0447,0.0205,0.9831,-0.383,-0.106,0.438
3034.35,36.936,68.13,97.8,-0.0016,0.0155,0.9637,-0.862,0.679,0.519
3034.4,36.933,68.06,97.84,-0.0073,-0.0151,0.9837,-0.817,0.402,-0.002
3034.45,36.934,67.99,97.85,-0.0532,-0.0016,0.9711,-1.509,1.077,-0.401
3034.5,36.951,68.18,97.94,-0.0573,0.0262,1.0008,-1.238,-0.779,-1.086
3034.55,36.938,67.19,97.85,0.0049,0.0362,0.9743,0.005,-0.356,0.106
3034.6,36.941,68.47,97.84,0.0794,0.0334,0.9794,0.213,0.09,0.726
3034.65,36.939,67.58,97.86,0.0747,-0.0348,1.0121,0.295,-0.337,-0.269
3034.7,36.933,67.99,97.95,0.0338,-0.0619,0.9641,0.858,-0.213,-0.188
3034.75,36.94,67.88,97.92,0.0029,-0.018,1.0115,1.332,0.768,-0.466
3034.8,36.935,67.99,97.92,-0.0069,0.0277,1.057,0.824,1.295,0.923
3034.85,36.922,67.29,97.89,0.013,0.0115,1.0776,0.657,1.381,0.347
3034.9,36.929,67.21,97.9,-0.002,0.0138,1.0548,0.994,1.676,0.21
3034.95,36.955,67.74,97.9,0.0102,-0.0163,1.0071,-0.456,2.116,-0.352
3035.0,36.946,67.06,97.89,-0.0331,0.0224,0.9896,-0.352,-0.799,0.687
3035.05,36.932,67.35,97.93,-0.0601,0.0683,1.0049,0.971,-1.32,-0.604
3035.1,36.941,68.09,97.93,-0.0528,0.0762,0.9918,1.307,-1.25,-0.381
3035.15,36.937,67.59,97.88,-0.0323,0.015,1.0016,0.608,-1.668,0.006
3035.2,36.952,67.57,97.89,-0.0202,-0.0626,1.0063,0.433,-1.874,0.392
3035.25,36.933,68.38,97.93,-0.0001,-0.0707,1.0008,0.139,-1.377,1.031
3035.3,36.937,66.33,97.95,-0.0058,-0.0348,0.9867,-0.834,-1.296,0.645
3035.35,36.927,67.27,97.89,-0.0405,0.0481,0.9608,-1.53,-1.38,-0.19
3035.4,36.933,67.52,97.93,-0.0269,0.0667,1.0175,-1.425,-1.115,-0.222
3035.45,36.907,67.57,97.87,0.0456,0.0568,0.9959,-1.079,-1.525,0.775
3035.5,36.937,66.6,97.83,0.068,0.0021,1.0631,-0.188,-1.609,0.033
3035.55,36.945,67.38,97.9,0.0899,-0.0098,1.0613,0.612,-0.791,-0.758
3035.6,36.952,66.91,97.86,0.0577,-0.0115,1.0193,1.167,-0.427,-0.258
3035.65,36.94,67.73,97.86,0.0033,-0.0147,1.0072,1.145,0.613,0.303
3035.7,36.931,67.38,97.84,-0.0275,-0.0333,0.9963,0.466,1.448,-0.65
3035.75,36.926,66.74,97.79,-0.0377,-0.028,0.9643,0.127,1.07,-0.804
3035.8,36.93,66.77,97.8,0.0424,0.0215,0.982,0.354,0.217,-0.043
3035.85,36.919,66.85,97.83,0.034,0.0674,0.9713,-0.532,0.474,-0.332
3035.9,36.932,66.72,97.83,-0.0242,-0.0106,1.0305,0.617,0.409,-0.843
3035.95,36.922,66.53,97.76,-0.0384,-0.0027,1.0698,0.826,0.346,0.543
3036.0,36.929,66.37,97.79,-0.0081,0.0665,1.0332,1.083,0.419,0.484
3036.05,36.933,67.4,97.78,-0.0254,0.0593,0.9793,-0.188,1.06,0.05
3036.1,36.938,66.79,97.69,-0.086,0.0069,0.9682,-0.064,1.327,-0.214
3036.15,36.918,66.45,97.75,0.0155,-0.0511,0.9294,-1.01,0.47,-0.046
3036.2,36.931,66.55,97.71,-0.0499,-0.069,0.9644,-0.848,0.004,0.021
3036.25,36.942,65.85,97.73,-0.0598,-0.0786,0.9752,0.284,-0.494,-0.394
3036.3,36.949,66.06,97.72,-0.0298,-0.0169,1.0012,-0.275,0.356,-1.286
3036.35,36.934,65.58,97.68,0.0036,0.0276,1.0405,-0.56,0.402,-0.152
3036.4,36.957,66.1,97.67,-0.0001,0.0181,1.0315,-0.698,-0.044,0.683
3036.45,36.942,65.6,97.72,0.054,0.0183,1.0266,0.434,0.186,0.578
3036.5,36.935,65.94,97.63,0.0303,0.0466,1.009,0.015,0.027,0.653
3036.55,36.947,65.98,97.63,-0.0063,-0.001,1.0035,1.016,-0.349,1.283
3036.6,36.93,65.81,97.63,0.0035,0.0191,0.9649,0.1,-0.654,1.372
3036.65,36.924,66.55,97.65,0.0251,-0.0238,0.9494,0.297,0.429,0.147
3036.7,36.944,67.32,97.64,0.0187,0.0203,0.9633,1.02,1.13,0.34
3036.75,36.94,65.44,97.62,0.0167,0.0336,0.9578,-0.365,1.854,0.705
3036.8,36.945,66.63,97.61,-0.0119,0.0085,0.954,-0.857,-0.346,0.002
3036.85,36.945,66.25,97.64,-0.0163,-0.0126,1.0025,-0.229,0.772,0.009
3036.9,36.955,65.78,97.67,0.0222,0.01,0.9998,-0.816,-0.035,0.034
3036.95,36.92,66.04,97.66,-0.0597,-0.025,0.9646,-1.402,0.557,-0.168
3037.0,36.931,66.56,97.58,-0.0292,-0.0141,0.9969,-1.294,0.152,0.291
3037.05,36.932,66.6,97.62,-0.0471,0.0327,0.9627,-1.021,0.789,-0.07
3037.1,36.946,66.83,97.6,0.0592,-0.0012,1.0334,-1.662,0.929,-0.6
3037.15,36.938,66.34,97.63,0.0409,0.0028,0.9876,-1.587,0.556,-0.591
3037.2,36.946,65.93,97.64,-0.0433,-0.0265,1.0178,-1.222,-0.014,-0.283
3037.25,36.937,66.99,97.65,-0.0156,0.0339,0.9971,0.213,0.085,0.083
3037.3,36.934,67.57,97.68,0.0154,0.003,1.0543,1.372,-0.219,-1.258
3037.35,36.941,66.55,97.65,0.0485,0.0007,1.0116,2.208,1.768,-0.334
3037.4,36.937,67.6,97.64,0.0328,0.0363,1.021,1.99,1.025,1.069
3037.45,36.938,67.44,97.6,-0.018,0.04,1.0465,1.159,-0.151,0.608
3037.5,36.941,68.14,97.67,-0.0188,0.0343,1.0,0.693,-0.155,0.053
3037.55,36.939,67.8,97.68,-0.0296,0.0218,1.0367,1.322,-0.129,-0.029
3037.6,36.944,68.58,97.72,0.0499,-0.0063,1.0036,0.907,-0.739,0.874
3037.65,36.935,68.35,97.72,-0.0005,0.0322,1.0327,-0.283,-0.122,0.499
3037.7,36.936,66.94,97.69,-0.0061,-0.033,1.0229,0.144,0.817,0.159
3037.75,36.925,67.66,97.68,-0.0196,-0.0008,1.0506,0.228,1.169,-0.414
3037.8,36.944,67.16,97.68,-0.0124,0.0197,1.017,-0.07,0.694,-0.258
3037.85,36.952,68.75,97.76,-0.0313,0.0296,1.0262,-1.014,-0.928,-0.28
3037.9,36.917,68.06,97.71,-0.034,-0.0071,1.0709,-0.665,-0.045,0.029
3037.95,36.941,68.42,97.73,0.0072,-0.0114,1.0371,-0.961,-2.12,-1.006
3038.0,36.933,67.42,97.72,0.0009,-0.04,1.0443,0.22,-1.085,-1.606
3038.05,36.933,67.51,97.84,0.0579,-0.0226,1.0466,0.429,-0.986,-1.318
3038.1,36.941,68.16,97.79,-0.0154,0.0048,1.0056,0.66,-0.763,0.004
3038.15,36.934,68.36,97.8,-0.0055,0.0136,0.9718,0.277,0.5,-1.189
3038.2,36.938,68.02,97.82,0.0021,0.0523,0.9975,0.723,0.45,-0.625
3038.25,36.931,68.37,97.79,0.0379,0.0211,0.9575,0.5,-0.183,-0.606
3038.3,36.95,68.54,97.86,-0.0193,-0.0325,1.0127,-0.33,-0.451,-0.097
3038.35,36.932,68.67,97.83,-0.0208,-0.025,0.9605,-0.853,-1.013,-0.839
3038.4,36.927,68.3,97.85,0.0297,0.0085,0.9776,-0.579,0.669,-0.616
3038.45,36.938,68.85,97.95,0.0129,0.0083,0.9611,0.274,0.882,-0.418
3038.5,36.926,68.78,97.84,0.0311,-0.0246,0.9843,0.732,-0.367,-1.217
3038.55,36.937,69.14,97.89,0.0725,-0.0114,1.0259,1.406,-0.474,-1.4
3038.6,36.951,69.12,97.95,0.0341,0.0379,0.9874,0.395,-1.288,-0.645
3038.65,36.934,68.07,97.88,0.0075,0.0363,1.0412,0.027,-0.682,-0.067
3038.7,36.921,67.6,97.88,-0.0463,0.0236,1.0099,-1.314,-0.034,-0.629
3038.75,36.93,67.98,97.9,-0.059,0.023,1.0186,-2.517,-0.676,-0.948
3038.8,36.943,68.28,97.88,0.0179,0.0167,1.0012,-1.542,0.631,-0.494
3038.85,36.936,67.85,97.96,0.03,0.0783,0.9722,-1.175,-0.038,-0.344
3038.9,36.941,67.78,97.92,0.012,-0.0157,0.9544,-1.14,0.283,0.533
3038.95,36.928,67.85,97.94,0.0122,-0.0905,1.04,0.075,-0.341,-0.629
3039.0,36.93,67.5,97.92,0.0593,-0.0209,1.0217,1.622,-0.766,0.977
3039.05,36.941,67.26,97.92,0.0469,0.0634,0.9936,1.361,-0.648,0.264
3039.1,36.951,67.02,97.9,0.0428,0.004,0.9703,1.771,-0.58,1.052
3039.15,36.931,67.89,97.98,0.0193,-0.032,1.0401,0.829,-0.594,0.233
3039.2,36.935,67.24,97.91,0.0423,-0.0802,0.9801,0.393,-0.152,1.051
3039.25,36.945,67.49,97.87,0.0081,-0.0326,0.9444,-1.207,0.315,1.148
3039.3,36.936,67.12,97.91,-0.0121,0.0491,0.9741,0.29,0.077,0.507
3039.35,36.941,66.68,97.92,-0.0194,0.0233,1.016,0.001,-0.038,0.058
3039.4,36.927,66.73,97.9,-0.0194,0.0837,0.9434,-0.586,0.522,-0.348
3039.45,36.934,66.08,97.94,-0.0057,0.0837,0.9931,0.107,-0.721,0.529
3039.5,36.928,66.9,97.8,-0.0393,0.0874,0.9981,-0.109,-1.297,-0.344
3039.55,36.918,67.57,97.83,-0.0926,-0.0155,1.0055,0.554,0.374,-0.109
3039.6,36.926,66.74,97.86,-0.0887,-0.0388,1.0044,0.317,0.02,-0.444
3039.65,36.939,66.98,97.82,-0.0062,0.0339,1.0029,0.305,0.293,-0.385
3039.7,36.94,65.89,97.88,0.0065,0.0177,1.0215,-0.592,1.499,-0.408
3039.75,36.942,65.47,97.84,-0.0651,-0.0484,0.9485,1.18,0.455,0.542
3039.8,36.939,66.21,97.79,-0.0286,-0.0189,0.9299,1.808,-0.097,0.547
3039.85,36.932,67.63,97.84,-0.0601,0.0388,0.9679,3.103,-1.005,-0.573
3039.9,36.916,65.46,97.84,0.0208,0.0718,0.9772,1.339,-0.41,-0.047
3039.95,36.923,66.87,97.8,-0.0023,0.0229,0.9921,1.991,-1.425,0.317
3040.0,36.945,66.45,97.75,0.0363,-0.0028,0.9325,1.839,-0.928,-0.775
3040.05,36.926,66.57,97.75,-0.0213,-0.0325,0.95,1.062,-0.55,0.769
3040.1,36.934,66.4,97.73,-0.0063,-0.0516,0.9836,-0.112,0.299,0.901
3040.15,36.935,66.02,97.75,-0.0721,-0.0196,1.0468,-0.548,0.563,0.303
3040.2,36.921,66.14,97.75,0.0074,0.0093,0.986,-1.228,0.758,-0.089
3040.25,36.938,66.74,97.73,0.0783,0.0335,1.0067,-1.018,0.379,-0.164
3040.3,36.95,66.84,97.7,0.0692,0.0588,0.9801,-0.067,1.424,0.266
3040.35,36.934,65.67,97.75,-0.0233,-0.0544,0.9612,-0.136,1.852,-0.655
3040.4,36.932,66.52,97.7,-0.0451,-0.0805,1.0235,0.41,2.11,-0.489
3040.45,36.923,66.38,97.66,-0.0043,-0.0593,1.0783,0.666,1.256,-0.445
3040.5,36.932,65.97,97.65,0.0345,-0.0388,1.0712,0.777,0.727,0.975
3040.55,36.94,67.29,97.69,-0.012,-0.0518,1.0582,-0.073,0.435,0.073
3040.6,36.934,66.56,97.67,-0.0568,0.0111,1.0503,0.087,1.216,0.672
3040.65,36.93,66.88,97.64,-0.0568,-0.0497,1.0138,0.31,1.089,-0.436
3040.7,36.944,67.5,97.67,-0.0215,-0.0137,0.9984,1.118,1.262,-0.758
3040.75,36.932,67.41,97.64,0.0201,-0.0204,0.984,0.598,0.917,0.42
3040.8,36.93,67.72,97.61,0.0265,-0.0401,1.0252,0.669,1.04,0.473
3040.85,36.936,66.6,97.6,0.0556,-0.0503,1.0057,0.921,1.296,0.747
3040.9,36.947,68.01,97.62,-0.0212,0.0618,1.0466,0.463,0.54,0.251
3040.95,36.933,67.03,97.61,-0.0457,-0.0271,1.0355,-0.344,0.67,0.167
3041.0,36.925,66.95,97.61,-0.0221,0.0249,1.0079,-1.23,0.323,0.508
3041.05,36.94,67.75,97.57,0.002,0.0039,1.0021,-1.096,-0.403,0.153
3041.1,36.931,67.36,97.63,-0.0077,-0.1083,0.9708,-0.184,0.021,0.81
3041.15,36.94,68.03,97.64,0.0638,-0.0433,0.9556,0.451,-0.525,0.436
3041.2,36.914,67.34,97.61,0.0362,-0.016,0.9921,0.211,-0.175,0.589
3041.25,36.935,67.86,97.67,0.0084,0.028,1.0529,1.785,0.649,1.224
3041.3,36.932,68.7,97.62,0.0079,0.0631,1.0028,1.183,0.52,0.066
3041.35,36.925,68.18,97.66,0.0131,0.0547,0.9616,1.53,0.046,0.182
3041.4,36.922,67.95,97.64,0.0345,-0.0084,1.0269,0.694,0.019,0.361
3041.45,36.931,68.21,97.62,0.0059,0.0023,1.0046,0.014,0.041,1.122
3041.5,36.924,66.95,97.63,-0.0129,-0.0189,1.0311,-0.068,-0.464,0.35
3041.55,36.905,68.04,97.63,-0.0179,-0.0049,1.0115,-0.728,-0.409,0.743
3041.6,36.923,67.57,97.66,-0.0058,-0.0334,1.0177,-0.107,-0.825,0.944
3041.65,36.922,68.07,97.69,-0.0254,0.0249,0.9876,-1.911,0.058,0.314
3041.7,36.935,67.67,97.65,-0.0225,0.0174,0.9303,-1.979,-1.471,0.654
3041.75,36.922,68.4,97.74,0.0217,0.0021,0.9782,-1.569,-2.131,-0.289
3041.8,36.934,67.29,97.72,0.0379,0.0104,0.9978,-1.961,-1.862,-0.234
3041.85,36.925,68.26,97.73,0.0058,0.0355,1.0009,-0.583,-0.532,0.204
3041.9,36.942,68.96,97.69,-0.0287,0.0197,0.9509,-0.419,0.267,-0.446
3041.95,36.938,68.78,97.79,-0.0205,-0.0227,0.9568,0.114,0.389,0.064
3042.0,36.931,68.26,97.8,-0.0362,-0.0338,0.9807,-0.86,2.004,0.704
3042.05,36.936,68.79,97.74,-0.0697,-0.0128,0.9756,-0.324,0.95,0.856
3042.1,36.94,68.22,97.82,-0.053,0.023,1.0558,-0.672,-0.142,0.615
3042.15,36.935,68.27,97.8,-0.0159,0.069,1.0025,-0.495,-1.201,-0.093
3042.2,36.936,67.77,97.82,0.001,0.0325,1.0217,0.05,-0.554,-0.662
3042.25,36.913,68.1,97.78,-0.0153,-0.0245,0.9531,2.009,-0.451,-0.282
3042.3,36.929,68.69,97.84,-0.0103,-0.0071,1.007,1.175,0.278,-0.064
3042.35,36.926,68.47,97.8,-0.047,0.0371,0.9995,0.902,0.397,0.321
3042.4,36.945,68.99,97.86,0.0336,0.0393,0.9981,0.732,0.229,-0.595
3042.45,36.93,68.5,97.82,0.0635,0.0342,0.9789,-0.507,-0.844,-0.584
3042.5,36.927,67.53,97.9,0.0492,0.0279,0.9831,-1.236,-0.717,0.365
3042.55,36.94,66.97,97.91,-0.0422,0.0301,1.0086,-0.991,-0.686,-0.401
3042.6,36.919,68.21,97.91,-0.0271,0.034,1.0313,-1.474,0.096,-0.57
3042.65,36.933,68.23,97.88,0.0365,0.0081,1.0194,-1.368,0.176,-0.564
3042.7,36.914,67.87,97.9,0.0967,-0.0214,1.0147,-1.667,-0.403,-0.813
3042.75,36.927,68.61,97.9,0.0243,-0.0112,0.9533,-1.911,-0.009,-0.34
3042.8,36.93,67.88,97.91,-0.0175,-0.0384,0.9533,-0.724,1.096,-1.299
3042.85,36.949,68.22,97.88,-0.0214,0.0125,0.9495,-1.576,-0.365,0.023
3042.9,36.933,67.84,97.9,-0.0063,0.0404,0.9868,-0.263,-1.139,0.124
3042.95,36.925,67.76,97.96,-0.0122,-0.0243,0.9993,0.018,0.142,-0.448
3043.0,36.933,68.21,97.97,0.0064,-0.0352,1.0022,-0.586,0.545,0.259
3043.05,36.949,68.65,97.91,0.0201,-0.0601,1.0182,0.916,-0.375,-0.354
3043.1,36.914,67.52,97.95,-0.0366,-0.0396,0.973,-0.273,0.045,0.589
3043.15,36.942,67.84,97.91,-0.0709,-0.0475,0.9739,0.277,0.55,0.065
3043.2,36.938,67.72,97.96,-0.0551,-0.0079,0.9642,1.578,-0.092,-0.221
3043.25,36.933,67.34,97.94,0.009,0.0075,0.9371,0.839,1.378,-0.445
3043.3,36.931,67.05,97.85,0.0358,0.0441,0.9857,0.561,0.079,-0.792
3043.35,36.949,67.96,97.88,-0.0162,0.0412,0.9711,-0.342,0.266,-0.793
3043.4,36.941,68.15,97.92,-0.0313,0.0102,1.007,-0.987,0.181,-0.549
3043.45,36.924,67.4,97.91,-0.0068,0.0373,1.0352,-1.535,1.018,-0.294
3043.5,36.934,67.16,97.91,-0.011,0.0456,1.0568,-1.053,-0.907,-0.046
3043.55,36.947,67.89,97.91,-0.0064,-0.0173,1.0159,-0.435,-1.162,0.402
3043.6,36.94,66.89,97.9,0.0024,-0.0277,0.9946,-0.821,-0.935,0.391
3043.65,36.937,67.54,97.82,0.0424,0.0113,0.971,-0.489,-1.069,-0.688
3043.7,36.921,67.53,97.85,0.0644,0.0056,1.0226,-0.563,-1.485,0.815
3043.75,36.957,67.38,97.81,0.0639,-0.0349,1.0509,0.452,-0.038,1.255
3043.8,36.941,67.86,97.83,0.0384,0.0142,1.0414,0.65,0.941,0.243
3043.85,36.952,67.5,97.79,0.0203,0.021,1.0199,0.418,0.976,0.744
3043.9,36.937,67.32,97.8,0.0407,0.031,0.9901,1.792,0.77,0.373
3043.95,36.934,67.06,97.82,0.0053,0.0028,1.0304,1.747,-0.176,0.518
3044.0,36.928,67.25,97.75,0.0326,-0.006,1.0321,2.003,-1.088,0.308
3044.05,36.944,67.13,97.79,-0.0288,-0.0187,0.9802,1.676,-1.579,0.757
3044.1,36.949,67.21,97.77,-0.0291,-0.048,1.0222,-0.065,-0.205,-0.474
3044.15,36.945,67.7,97.76,0.0265,0.0037,1.0432,-0.964,-0.002,0.922
3044.2,36.957,67.02,97.76,0.045,0.0199,1.0193,-1.131,0.267,-0.878
3044.25,36.935,67.75,97.71,-0.0252,-0.0451,1.0014,-0.515,0.405,-0.528
